Order_ID,Order_Date,Product_ID,Region,Store_Type,Units_Sold,Discount,Revenue,Profit,Customer_Age,Gender,Payment_Method
NKORD00953,2023-10-24,NK006,Asia-Pacific,Online,3,10,391.5,87.81,41,Male,UPI
NKORD00954,2023-01-27,NK003,Europe,Online,2,10,342.0,87.6,22,Male,UPI
NKORD00955,2024-04-30,NK006,Latin America,Retail,5,20,580.0,129.93,32,Female,Google Pay
NKORD00956,2023-07-23,NK009,Asia-Pacific,Wholesale,5,5,152.0,31.83,18,Female,UPI
NKORD00957,2023-09-17,NK018,Europe,Retail,7,5,186.2,58.73,41,Female,UPI
NKORD00958,2023-09-16,NK019,North America,Wholesale,1,10,18.0,3.79,41,Female,Debit Card
NKORD00959,2024-09-11,NK016,Asia-Pacific,Online,2,0,80.0,18.17,42,Male,Credit Card
NKORD00960,2025-09-04,NK012,North America,Online,2,20,48.0,8.85,32,Female,Google Pay
NKORD00961,2025-03-26,NK001,Middle East & Africa,Retail,2,0,230.0,86.45,39,Male,PayPal
NKORD00962,2025-05-03,NK002,Europe,Online,2,20,216.0,60.91,36,Male,UPI
NKORD00963,2024-06-26,NK002,Asia-Pacific,Online,4,10,486.0,152.66,34,Male,Google Pay
NKORD00964,2023-08-30,NK009,Middle East & Africa,Wholesale,3,0,96.0,31.84,38,Female,NetBanking
NKORD00965,2025-05-31,NK009,Europe,Retail,2,10,57.6,17.44,50,Female,Credit Card
NKORD00966,2023-01-05,NK014,Asia-Pacific,Online,1,5,109.25,26.87,24,Female,PayPal
NKORD00967,2025-06-02,NK019,Asia-Pacific,Retail,4,10,72.0,18.22,48,Female,Credit Card
NKORD00968,2024-02-15,NK010,North America,Wholesale,5,5,308.75,85.99,33,Male,NetBanking
NKORD00969,2025-01-11,NK016,Asia-Pacific,Outlet,6,10,216.0,61.36,22,Male,UPI
NKORD00970,2024-05-27,NK012,Middle East & Africa,Retail,2,10,54.0,15.89,29,Female,Google Pay
NKORD00971,2024-10-28,NK013,Asia-Pacific,Outlet,3,10,337.5,89.19,22,Female,UPI
NKORD00972,2023-04-13,NK013,Europe,Online,4,5,475.0,126.82,30,Female,NetBanking
NKORD00973,2023-08-09,NK005,Middle East & Africa,Wholesale,3,0,510.0,180.03,29,Male,UPI
NKORD00974,2025-06-15,NK015,Europe,Retail,6,20,134.4,31.12,50,Male,UPI
NKORD00975,2024-11-22,NK012,Asia-Pacific,Outlet,3,5,85.5,19.76,31,Female,UPI
NKORD00976,2023-05-13,NK014,Europe,Online,2,5,218.5,61.71,46,Male,Credit Card
NKORD00977,2023-12-27,NK017,North America,Online,1,5,47.5,10.6,21,Female,Credit Card
NKORD00978,2024-08-05,NK018,North America,Online,1,10,25.2,7.78,42,Female,UPI
NKORD00979,2023-04-05,NK011,Asia-Pacific,Retail,4,20,496.0,144.85,30,Male,UPI
NKORD00980,2024-08-29,NK018,Latin America,Outlet,1,10,25.2,5.21,22,Male,Google Pay
NKORD00981,2023-10-11,NK010,Asia-Pacific,Wholesale,1,20,52.0,11.66,19,Male,Debit Card
NKORD00982,2025-02-01,NK015,Europe,Outlet,5,5,133.0,41.6,32,Other,Credit Card
NKORD00983,2024-04-07,NK005,North America,Online,1,5,161.5,50.67,33,Male,Apple Pay
NKORD00984,2023-11-04,NK010,North America,Retail,3,5,185.25,45.95,45,Female,PayPal
NKORD00985,2024-09-15,NK012,Europe,Online,6,20,144.0,28.54,32,Male,Google Pay
NKORD00986,2024-02-27,NK019,Asia-Pacific,Outlet,6,20,96.0,14.55,34,Other,PayPal
NKORD00987,2024-11-26,NK004,Latin America,Online,3,5,342.0,106.18,49,Male,Cash
NKORD00988,2023-01-14,NK006,Middle East & Africa,Retail,5,5,688.75,191.83,41,Female,Credit Card
NKORD00989,2023-08-19,NK018,Asia-Pacific,Online,5,40,84.0,22.12,34,Male,UPI
NKORD00990,2025-04-05,NK018,Asia-Pacific,Outlet,1,5,26.6,8.47,29,Female,Cash
NKORD00991,2024-11-07,NK010,North America,Online,1,20,52.0,9.97,27,Female,PayPal
NKORD00992,2024-11-27,NK012,Latin America,Retail,4,0,120.0,35.83,43,Male,UPI
NKORD00993,2023-01-21,NK003,North America,Online,4,0,760.0,205.65,33,Female,Apple Pay
NKORD00994,2024-08-28,NK018,Europe,Online,3,5,79.8,17.46,18,Male,PayPal
NKORD00995,2025-07-09,NK004,Europe,Online,5,10,540.0,137.83,23,Male,Google Pay
NKORD00996,2023-03-25,NK003,Asia-Pacific,Wholesale,1,5,180.5,54.11,48,Male,Credit Card
NKORD00997,2023-06-06,NK019,Asia-Pacific,Outlet,4,5,76.0,17.3,31,Male,NetBanking
NKORD00998,2025-08-09,NK020,Asia-Pacific,Retail,7,20,168.0,43.45,18,Male,UPI
NKORD00999,2024-01-20,NK010,Latin America,Wholesale,1,10,58.5,16.14,34,Female,Apple Pay
NKORD01000,2023-11-08,NK008,Europe,Retail,6,0,750.0,297.78,26,Female,Google Pay
NKORD01001,2025-08-09,NK003,Asia-Pacific,Retail,3,10,513.0,164.25,32,Male,UPI
NKORD01002,2023-09-09,NK001,North America,Online,2,5,218.5,60.04,25,Other,PayPal
NKORD01003,2024-02-05,NK002,Europe,Online,3,10,364.5,132.84,29,Female,UPI
NKORD01004,2024-02-07,NK018,Middle East & Africa,Retail,3,20,67.2,18.99,28,Male,UPI
NKORD01005,2024-10-12,NK001,Europe,Online,6,5,655.5,169.15,36,Female,UPI
NKORD01006,2023-05-02,NK001,Europe,Outlet,4,20,368.0,108.47,30,Female,Credit Card
NKORD01007,2023-12-28,NK012,North America,Online,2,0,60.0,15.77,26,Male,Debit Card
NKORD01008,2024-08-04,NK010,Middle East & Africa,Outlet,4,5,247.0,60.84,29,Female,Credit Card
NKORD01009,2024-03-01,NK008,North America,Outlet,6,5,712.5,229.3,33,Male,Cash
NKORD01010,2024-04-26,NK009,Europe,Retail,3,5,91.2,25.33,27,Other,Debit Card
NKORD01011,2024-11-24,NK001,North America,Online,2,10,207.0,61.86,37,Female,Credit Card
NKORD01012,2023-08-07,NK004,Latin America,Online,3,0,360.0,106.47,21,Male,UPI
NKORD01013,2025-01-15,NK002,North America,Online,6,0,810.0,323.85,29,Male,UPI
NKORD01014,2024-01-24,NK003,Asia-Pacific,Outlet,1,5,180.5,41.71,34,Female,Credit Card
NKORD01015,2025-09-18,NK015,Asia-Pacific,Online,3,5,79.8,23.3,26,Other,NetBanking
NKORD01016,2025-03-21,NK008,North America,Retail,1,5,118.75,32.38,36,Male,Debit Card
NKORD01017,2024-09-27,NK016,Europe,Retail,1,10,36.0,8.28,31,Female,Credit Card
NKORD01018,2023-03-11,NK006,Asia-Pacific,Retail,3,10,391.5,89.53,25,Female,Debit Card
NKORD01019,2024-04-28,NK006,North America,Online,1,20,116.0,22.4,28,Male,NetBanking
NKORD01020,2024-11-18,NK009,Asia-Pacific,Outlet,3,10,86.4,19.96,18,Male,Apple Pay
NKORD01021,2025-06-23,NK015,Asia-Pacific,Outlet,1,5,26.6,7.23,26,Female,Credit Card
NKORD01022,2024-11-02,NK006,Middle East & Africa,Retail,2,0,290.0,82.13,37,Female,Debit Card
NKORD01023,2025-09-27,NK003,Asia-Pacific,Retail,1,20,152.0,45.44,40,Male,UPI
NKORD01024,2025-05-22,NK003,Europe,Retail,2,10,342.0,92.14,23,Male,UPI
NKORD01025,2024-07-03,NK007,Europe,Online,2,5,313.5,106.73,33,Male,UPI
NKORD01026,2023-04-30,NK004,North America,Online,5,0,600.0,238.35,18,Male,Apple Pay
NKORD01027,2023-06-07,NK008,Asia-Pacific,Online,4,0,500.0,147.73,37,Male,NetBanking
NKORD01028,2024-07-24,NK001,Europe,Retail,2,20,184.0,41.9,22,Male,NetBanking
NKORD01029,2023-01-05,NK001,Europe,Online,5,10,517.5,154.87,19,Female,Debit Card
NKORD01030,2025-02-16,NK010,Latin America,Online,3,10,175.5,45.4,32,Female,NetBanking
NKORD01031,2023-10-04,NK002,Middle East & Africa,Retail,5,5,641.25,190.5,32,Female,Debit Card
NKORD01032,2023-07-20,NK006,North America,Wholesale,3,10,391.5,77.89,41,Male,Google Pay
NKORD01033,2024-09-09,NK009,Middle East & Africa,Retail,2,5,60.8,15.76,39,Male,UPI
NKORD01034,2025-05-15,NK002,Middle East & Africa,Retail,3,5,384.75,100.4,33,Female,PayPal
NKORD01035,2025-02-10,NK004,Asia-Pacific,Retail,3,40,216.0,40.68,18,Female,Google Pay
NKORD01036,2024-11-14,NK013,Asia-Pacific,Retail,3,20,300.0,77.47,46,Male,NetBanking
NKORD01037,2025-03-25,NK006,North America,Outlet,3,5,413.25,100.07,38,Male,Debit Card
NKORD01038,2025-01-28,NK018,North America,Online,3,10,75.6,19.32,18,Male,Debit Card
NKORD01039,2024-07-23,NK019,North America,Online,2,20,32.0,6.24,37,Male,Google Pay
NKORD01040,2024-09-23,NK008,Asia-Pacific,Outlet,3,5,356.25,99.34,35,Male,Cash
NKORD01041,2024-12-25,NK012,Asia-Pacific,Online,3,10,81.0,23.79,29,Male,Credit Card
NKORD01042,2023-02-27,NK008,North America,Outlet,1,0,125.0,32.46,49,Male,UPI
NKORD01043,2025-07-19,NK018,Asia-Pacific,Wholesale,6,0,168.0,34.73,35,Male,Debit Card
NKORD01044,2024-11-08,NK012,Europe,Wholesale,3,5,85.5,24.26,35,Male,UPI
NKORD01045,2023-07-09,NK007,Latin America,Retail,1,40,99.0,11.99,41,Male,NetBanking
NKORD01046,2025-01-12,NK018,Middle East & Africa,Online,2,10,50.4,11.94,38,Female,Credit Card
NKORD01047,2024-07-07,NK016,Europe,Outlet,3,0,120.0,33.97,31,Female,UPI
NKORD01048,2023-03-02,NK014,North America,Retail,2,5,218.5,62.36,29,Female,UPI
NKORD01049,2025-03-09,NK016,Latin America,Retail,3,10,108.0,21.12,18,Male,Debit Card
NKORD01050,2025-07-18,NK009,North America,Retail,1,0,32.0,8.77,23,Female,Google Pay
NKORD01051,2023-11-05,NK008,Europe,Retail,4,10,450.0,152.6,35,Female,NetBanking
NKORD01052,2025-09-02,NK011,Latin America,Outlet,2,10,279.0,50.8,33,Male,Debit Card
NKORD01053,2024-12-20,NK005,Middle East & Africa,Retail,4,20,544.0,154.26,44,Female,NetBanking
NKORD01054,2024-03-04,NK006,Asia-Pacific,Retail,3,0,435.0,156.6,36,Male,NetBanking
NKORD01055,2023-12-24,NK001,Latin America,Retail,2,20,184.0,36.78,32,Male,Credit Card
NKORD01056,2023-10-28,NK014,North America,Online,5,0,575.0,180.48,24,Male,UPI
NKORD01057,2023-05-13,NK002,Asia-Pacific,Online,3,40,243.0,68.78,35,Male,Cash
NKORD01058,2025-03-02,NK007,North America,Wholesale,1,0,165.0,40.41,29,Male,Credit Card
NKORD01059,2024-02-26,NK011,Europe,Retail,3,10,418.5,146.07,29,Male,Credit Card
NKORD01060,2024-08-29,NK009,North America,Retail,4,5,121.6,42.26,32,Male,UPI
NKORD01061,2024-10-28,NK019,Europe,Online,6,0,120.0,26.44,21,Female,Google Pay
NKORD01062,2023-10-15,NK013,Middle East & Africa,Outlet,2,0,250.0,87.98,35,Female,NetBanking
NKORD01063,2024-09-01,NK016,North America,Wholesale,5,0,200.0,44.55,43,Female,Apple Pay
NKORD01064,2023-08-27,NK019,North America,Outlet,2,0,40.0,12.59,19,Male,Credit Card
NKORD01065,2023-02-13,NK017,Asia-Pacific,Retail,2,5,95.0,29.82,39,Female,UPI
NKORD01066,2024-09-22,NK006,Asia-Pacific,Online,3,40,261.0,54.72,21,Male,NetBanking
NKORD01067,2023-12-01,NK018,Europe,Retail,4,10,100.8,23.57,29,Male,Debit Card
NKORD01068,2023-10-05,NK012,Asia-Pacific,Wholesale,2,0,60.0,18.77,39,Male,Cash
NKORD01069,2025-02-24,NK019,Latin America,Online,3,10,54.0,12.63,27,Female,Google Pay
NKORD01070,2024-06-04,NK010,North America,Retail,4,10,234.0,60.19,52,Male,UPI
NKORD01071,2025-08-02,NK010,Europe,Retail,3,0,195.0,72.75,45,Other,UPI
NKORD01072,2024-08-21,NK012,Middle East & Africa,Retail,2,0,60.0,18.12,43,Female,UPI
NKORD01073,2023-05-23,NK015,Latin America,Online,1,0,28.0,9.08,31,Female,Credit Card
NKORD01074,2024-07-16,NK008,Asia-Pacific,Online,4,10,450.0,111.28,41,Male,NetBanking
NKORD01075,2023-04-18,NK012,Asia-Pacific,Retail,3,10,81.0,19.38,37,Female,PayPal
NKORD01076,2025-03-01,NK019,Europe,Online,3,5,57.0,17.19,18,Male,Google Pay
NKORD01077,2025-06-04,NK009,Asia-Pacific,Online,6,5,182.4,60.26,43,Female,PayPal
NKORD01078,2023-11-18,NK016,Europe,Wholesale,4,10,144.0,37.86,38,Male,Credit Card
NKORD01079,2023-07-15,NK009,Latin America,Wholesale,6,5,182.4,55.24,43,Female,UPI
NKORD01080,2025-09-07,NK015,Asia-Pacific,Retail,4,10,100.8,29.89,24,Female,Debit Card
NKORD01081,2023-06-14,NK010,Europe,Online,3,0,195.0,64.13,38,Male,PayPal
NKORD01082,2025-08-26,NK007,Asia-Pacific,Online,3,0,495.0,183.62,41,Male,Credit Card
NKORD01083,2025-03-23,NK012,Latin America,Online,1,10,27.0,7.29,43,Female,UPI
NKORD01084,2023-05-30,NK015,Asia-Pacific,Retail,3,10,75.6,15.65,35,Male,UPI
NKORD01085,2025-06-27,NK008,Asia-Pacific,Online,1,0,125.0,39.25,35,Male,Cash
NKORD01086,2025-03-12,NK010,Asia-Pacific,Online,1,10,58.5,14.23,34,Female,UPI
NKORD01087,2024-04-17,NK009,Middle East & Africa,Wholesale,5,10,144.0,37.38,31,Male,Debit Card
NKORD01088,2024-08-29,NK019,Middle East & Africa,Online,6,0,120.0,37.93,26,Male,Google Pay
NKORD01089,2025-09-30,NK011,Asia-Pacific,Online,1,40,93.0,16.52,20,Male,Debit Card
NKORD01090,2025-09-07,NK019,North America,Wholesale,1,10,18.0,4.39,38,Male,Credit Card
NKORD01091,2025-08-29,NK020,Asia-Pacific,Online,1,5,28.5,9.12,31,Male,UPI
NKORD01092,2024-07-11,NK015,North America,Online,5,5,133.0,27.87,32,Female,Debit Card
NKORD01093,2023-08-18,NK017,Middle East & Africa,Online,2,10,90.0,23.23,27,Male,Apple Pay
NKORD01094,2023-02-25,NK016,Europe,Retail,2,5,76.0,18.9,39,Female,Credit Card
NKORD01095,2024-11-28,NK002,North America,Online,4,5,513.0,176.0,27,Male,UPI
NKORD01096,2023-06-21,NK005,North America,Online,2,40,204.0,58.09,52,Male,NetBanking
NKORD01097,2023-05-01,NK007,Asia-Pacific,Online,2,20,264.0,74.29,40,Male,Debit Card
NKORD01098,2023-05-18,NK012,Latin America,Wholesale,5,0,150.0,44.29,37,Female,UPI
NKORD01099,2023-06-07,NK009,North America,Online,5,5,152.0,35.69,34,Female,UPI
NKORD01100,2024-02-24,NK006,Asia-Pacific,Outlet,5,5,688.75,247.14,28,Male,Credit Card
NKORD01101,2024-04-12,NK006,Asia-Pacific,Retail,2,5,275.5,101.8,23,Female,NetBanking
NKORD01102,2024-03-08,NK007,North America,Online,7,40,693.0,97.57,18,Female,UPI
NKORD01103,2024-05-24,NK004,Europe,Online,6,5,684.0,265.47,35,Female,PayPal
NKORD01104,2025-06-02,NK013,Middle East & Africa,Online,1,0,125.0,40.3,42,Male,UPI
NKORD01105,2023-08-17,NK013,North America,Retail,3,5,356.25,128.3,28,Female,Credit Card
NKORD01106,2025-09-25,NK007,Europe,Outlet,2,10,297.0,98.2,35,Other,Debit Card
NKORD01107,2024-08-11,NK013,Asia-Pacific,Online,2,20,200.0,44.71,38,Male,NetBanking
NKORD01108,2025-07-07,NK011,Middle East & Africa,Online,4,10,558.0,120.71,48,Female,NetBanking
NKORD01109,2023-04-06,NK014,Asia-Pacific,Retail,1,20,92.0,23.82,39,Male,Credit Card
NKORD01110,2024-12-14,NK001,Asia-Pacific,Online,3,5,327.75,93.21,19,Female,Debit Card
NKORD01111,2023-01-07,NK015,Middle East & Africa,Outlet,1,10,25.2,4.72,29,Female,UPI
NKORD01112,2025-02-15,NK018,Middle East & Africa,Retail,1,10,25.2,7.82,46,Female,Cash
NKORD01113,2024-09-02,NK004,Middle East & Africa,Retail,7,0,840.0,279.3,42,Male,Google Pay
NKORD01114,2023-12-17,NK008,Middle East & Africa,Retail,1,10,112.5,37.73,41,Male,Credit Card
NKORD01115,2025-05-10,NK004,North America,Retail,3,20,288.0,88.17,39,Male,UPI
NKORD01116,2025-02-08,NK012,Asia-Pacific,Online,2,0,60.0,19.49,20,Male,Credit Card
NKORD01117,2023-07-14,NK013,Asia-Pacific,Online,4,10,450.0,146.26,18,Female,Google Pay
NKORD01118,2023-12-28,NK004,Asia-Pacific,Online,2,0,240.0,78.91,18,Female,Apple Pay
NKORD01119,2025-03-29,NK015,Asia-Pacific,Outlet,2,5,53.2,16.53,23,Male,NetBanking
NKORD01120,2024-04-27,NK009,Europe,Online,1,20,25.6,5.36,27,Male,NetBanking
NKORD01121,2024-01-03,NK019,Middle East & Africa,Retail,4,0,80.0,26.81,20,Female,Debit Card
NKORD01122,2023-10-15,NK005,Europe,Online,2,0,340.0,93.58,33,Male,UPI
NKORD01123,2023-06-08,NK015,Asia-Pacific,Online,5,5,133.0,33.42,33,Female,UPI
NKORD01124,2023-05-11,NK015,Europe,Outlet,2,20,44.8,6.09,38,Male,Credit Card
NKORD01125,2025-05-20,NK009,Asia-Pacific,Wholesale,5,0,160.0,39.75,27,Female,Debit Card
NKORD01126,2024-10-02,NK019,Asia-Pacific,Online,2,10,36.0,10.74,34,Male,Credit Card
NKORD01127,2025-01-05,NK009,Middle East & Africa,Retail,1,5,30.4,8.21,39,Male,Apple Pay
NKORD01128,2023-10-26,NK020,Middle East & Africa,Online,1,0,30.0,9.08,20,Female,PayPal
NKORD01129,2023-12-21,NK017,North America,Wholesale,2,0,100.0,22.52,24,Female,PayPal
NKORD01130,2023-08-24,NK002,Europe,Retail,2,10,243.0,55.79,18,Male,Credit Card
NKORD01131,2024-04-09,NK006,North America,Wholesale,3,0,435.0,106.88,24,Female,NetBanking
NKORD01132,2025-07-03,NK020,Asia-Pacific,Retail,4,5,114.0,33.94,28,Female,Credit Card
NKORD01133,2023-10-31,NK012,North America,Online,4,0,120.0,37.87,18,Female,Credit Card
NKORD01134,2025-09-07,NK011,Latin America,Online,2,5,294.5,78.22,18,Male,UPI
NKORD01135,2025-05-01,NK019,Latin America,Wholesale,2,0,40.0,9.38,47,Male,Google Pay
NKORD01136,2024-10-21,NK015,North America,Online,4,5,106.4,35.94,18,Male,Debit Card
NKORD01137,2023-11-04,NK017,Europe,Outlet,1,0,50.0,13.52,38,Male,PayPal
NKORD01138,2023-08-15,NK001,Asia-Pacific,Retail,5,40,345.0,78.16,40,Male,Credit Card
NKORD01139,2024-02-02,NK013,North America,Outlet,6,20,600.0,159.07,22,Female,Debit Card
NKORD01140,2025-09-04,NK004,Asia-Pacific,Retail,2,20,192.0,51.63,28,Female,Credit Card
NKORD01141,2025-04-06,NK002,Europe,Retail,2,0,270.0,86.47,30,Female,Cash
NKORD01142,2023-05-04,NK019,North America,Retail,2,5,38.0,10.16,32,Male,Credit Card
NKORD01143,2025-01-07,NK005,North America,Outlet,3,0,510.0,146.72,18,Female,NetBanking
NKORD01144,2025-05-15,NK010,North America,Wholesale,5,0,325.0,81.69,32,Male,Apple Pay
NKORD01145,2023-02-28,NK002,Latin America,Retail,2,5,256.5,89.02,40,Male,Google Pay
NKORD01146,2025-07-07,NK006,Europe,Online,1,5,137.75,40.31,47,Other,Debit Card
NKORD01147,2025-05-13,NK004,Europe,Outlet,2,0,240.0,78.72,20,Female,NetBanking
NKORD01148,2024-05-01,NK002,Europe,Online,1,5,128.25,40.46,35,Male,Credit Card
NKORD01149,2024-07-26,NK014,North America,Online,2,0,230.0,82.72,23,Female,UPI
NKORD01150,2025-05-22,NK008,North America,Online,3,10,337.5,108.89,24,Female,Credit Card
NKORD01151,2023-09-28,NK020,Asia-Pacific,Outlet,2,5,57.0,14.5,24,Female,Debit Card
NKORD01152,2023-11-06,NK012,Europe,Outlet,4,10,108.0,27.2,18,Male,UPI
NKORD01153,2024-10-13,NK002,Asia-Pacific,Wholesale,2,5,256.5,55.91,30,Female,Debit Card
NKORD01154,2024-06-08,NK010,Asia-Pacific,Outlet,3,10,175.5,54.77,41,Female,NetBanking
NKORD01155,2023-12-03,NK014,Europe,Retail,5,20,460.0,114.89,35,Male,Credit Card
NKORD01156,2024-05-06,NK009,Asia-Pacific,Online,3,20,76.8,20.54,33,Female,Credit Card
NKORD01157,2025-09-03,NK004,North America,Online,1,20,96.0,28.28,35,Female,Credit Card
NKORD01158,2023-06-23,NK006,Europe,Retail,1,5,137.75,48.61,29,Female,Apple Pay
NKORD01159,2023-10-20,NK017,Europe,Wholesale,1,10,45.0,11.09,44,Male,UPI
NKORD01160,2024-04-29,NK001,North America,Online,1,0,115.0,34.98,18,Male,UPI
NKORD01161,2024-12-19,NK002,Middle East & Africa,Retail,1,5,128.25,37.66,36,Female,Debit Card
NKORD01162,2023-11-20,NK006,Europe,Retail,2,10,261.0,76.5,19,Other,Debit Card
NKORD01163,2025-08-10,NK007,Europe,Retail,2,0,330.0,116.16,30,Female,Debit Card
NKORD01164,2024-03-14,NK015,Europe,Online,4,10,100.8,22.78,29,Female,NetBanking
NKORD01165,2023-01-25,NK004,Europe,Retail,5,0,600.0,173.98,33,Female,Google Pay
NKORD01166,2023-02-28,NK005,North America,Online,6,0,1020.0,351.04,18,Male,Credit Card
NKORD01167,2024-02-10,NK008,Asia-Pacific,Retail,7,10,787.5,248.21,34,Female,Debit Card
NKORD01168,2024-02-27,NK002,North America,Retail,3,5,384.75,104.34,27,Male,Debit Card
NKORD01169,2023-05-12,NK016,Middle East & Africa,Retail,2,10,72.0,14.25,20,Female,PayPal
NKORD01170,2025-04-04,NK012,Asia-Pacific,Online,3,0,90.0,27.51,37,Male,Debit Card
NKORD01171,2025-08-21,NK005,Middle East & Africa,Retail,6,5,969.0,267.5,18,Male,UPI
NKORD01172,2025-09-17,NK005,Asia-Pacific,Online,1,5,161.5,45.13,28,Male,Apple Pay
NKORD01173,2024-12-20,NK008,North America,Outlet,2,10,225.0,55.34,18,Male,PayPal
NKORD01174,2024-09-28,NK006,North America,Online,5,10,652.5,173.0,25,Male,Google Pay
NKORD01175,2025-06-26,NK017,Asia-Pacific,Online,4,0,200.0,51.85,32,Female,PayPal
NKORD01176,2024-04-25,NK019,Asia-Pacific,Retail,2,5,38.0,9.84,32,Male,Debit Card
NKORD01177,2024-02-19,NK002,North America,Online,1,5,128.25,36.37,35,Male,Google Pay
NKORD01178,2023-07-13,NK003,Middle East & Africa,Online,4,20,608.0,166.71,32,Male,Debit Card
NKORD01179,2023-11-06,NK017,Asia-Pacific,Wholesale,5,10,225.0,55.91,28,Female,UPI
NKORD01180,2023-03-12,NK009,Asia-Pacific,Retail,1,5,30.4,10.23,18,Female,UPI
NKORD01181,2023-03-19,NK013,Middle East & Africa,Outlet,2,5,237.5,63.99,33,Male,UPI
NKORD01182,2023-11-07,NK005,Europe,Retail,4,10,612.0,214.21,28,Male,PayPal
NKORD01183,2025-03-19,NK020,Europe,Online,5,20,120.0,29.23,41,Male,Debit Card
NKORD01184,2023-06-13,NK016,Europe,Online,3,0,120.0,29.42,39,Male,Debit Card
NKORD01185,2023-04-01,NK006,Europe,Online,2,10,261.0,75.56,49,Male,Credit Card
NKORD01186,2024-07-18,NK012,Asia-Pacific,Wholesale,2,0,60.0,17.13,47,Male,Google Pay
NKORD01187,2023-03-25,NK012,Asia-Pacific,Retail,2,10,54.0,17.63,20,Female,NetBanking
NKORD01188,2024-11-16,NK020,Latin America,Online,5,10,135.0,41.93,35,Male,Google Pay
NKORD01189,2024-11-21,NK004,Asia-Pacific,Retail,5,0,600.0,205.17,36,Female,Debit Card
NKORD01190,2023-06-22,NK019,North America,Retail,7,20,112.0,23.59,18,Female,Debit Card
NKORD01191,2023-08-31,NK007,Middle East & Africa,Online,1,0,165.0,60.04,24,Male,UPI
NKORD01192,2024-01-28,NK015,Asia-Pacific,Retail,1,40,16.8,3.86,33,Female,UPI
NKORD01193,2024-12-31,NK006,Asia-Pacific,Outlet,1,10,130.5,35.5,31,Female,Debit Card
NKORD01194,2025-04-09,NK019,Europe,Outlet,1,0,20.0,4.35,39,Female,Debit Card
NKORD01195,2025-02-02,NK015,Asia-Pacific,Online,6,5,159.6,49.76,40,Male,Debit Card
NKORD01196,2024-12-16,NK020,Latin America,Retail,2,20,48.0,12.5,18,Male,Apple Pay
NKORD01197,2023-09-07,NK011,Asia-Pacific,Retail,6,40,558.0,88.69,35,Male,NetBanking
NKORD01198,2024-11-03,NK008,North America,Retail,2,5,237.5,89.09,18,Male,UPI
NKORD01199,2025-02-24,NK006,North America,Retail,3,0,435.0,172.24,27,Female,UPI
NKORD01200,2023-10-19,NK002,Middle East & Africa,Retail,4,0,540.0,186.58,21,Female,Credit Card
NKORD01201,2023-12-13,NK012,Asia-Pacific,Online,5,5,142.5,50.01,35,Male,UPI
NKORD01202,2024-10-01,NK017,Asia-Pacific,Online,2,20,80.0,16.78,29,Male,Debit Card
NKORD01203,2023-10-15,NK001,Europe,Online,4,0,460.0,175.61,47,Male,UPI
NKORD01204,2024-10-02,NK007,North America,Online,2,5,313.5,109.84,38,Female,Google Pay
NKORD01205,2025-09-29,NK019,Europe,Online,1,10,18.0,4.88,37,Female,UPI
NKORD01206,2025-01-31,NK006,North America,Online,4,10,522.0,187.26,38,Male,Debit Card
NKORD01207,2023-01-21,NK013,Middle East & Africa,Wholesale,6,5,712.5,156.9,37,Female,Debit Card
NKORD01208,2023-04-03,NK002,Latin America,Online,4,20,432.0,144.15,21,Female,PayPal
NKORD01209,2023-06-08,NK002,Latin America,Retail,2,5,256.5,64.74,30,Male,UPI
NKORD01210,2024-08-26,NK014,North America,Online,3,40,207.0,47.03,38,Male,Apple Pay
NKORD01211,2023-05-01,NK020,Asia-Pacific,Online,1,10,27.0,8.09,18,Male,Debit Card
NKORD01212,2023-09-01,NK017,Latin America,Retail,1,5,47.5,11.67,41,Male,Apple Pay
NKORD01213,2024-11-25,NK019,Latin America,Outlet,3,5,57.0,12.29,18,Male,Google Pay
NKORD01214,2024-06-29,NK007,Europe,Retail,2,0,330.0,113.94,25,Male,Credit Card
